PublishedVersion	CategoryID	CategoryName	PresentationName	FullName	CategoryDescription	Position	Visible	Template	CategoryType	PageTitle	Manufacturer	MetaKeywords	MetaDescription	ImageThumbnail	Image1	BannerSetID	ShowCategoryFinder	Slug	Cat_BV_FriendRecPercent	Cat_BV_NumberOfReviews	Cat_BV_NumFriendRec	Cat_BV_ScoreOutOfFive	cat_printer_series
P_TEST_2014_06_03_18_01_01	2370	Pixma MP810	Canon Pixma MP810 Ink Cartridges &amp; Printer Ink	Canon Pixma MP810		20530	TRUE	Tabs	Printer	Canon Pixma MP810 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP810 "	Printer Ink Cartridges for Canon Pixma MP810 - Original Ink Cartridges for Canon Pixma MP810. Compatible Ink Cartridges for Canon Pixma MP810. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-810					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2373	Pixma MP950	Canon Pixma MP950 Ink Cartridges &amp; Printer Ink	Canon Pixma MP950		20550	TRUE	Tabs	Printer	Canon Pixma MP950 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP950 "	Printer Ink Cartridges for Canon Pixma MP950 - Original Ink Cartridges for Canon Pixma MP950. Compatible Ink Cartridges for Canon Pixma MP950. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP950					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2374	Pixma iP4000R	Canon Pixma iP4000R Ink Cartridges &amp; Printer Ink	Canon Pixma iP4000R		19630	TRUE	Tabs	Printer	Canon Pixma iP4000R Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP4000R "	Printer Ink Cartridges for Canon Pixma iP4000R - Original Ink Cartridges for Canon Pixma iP4000R. Compatible Ink Cartridges for Canon Pixma iP4000R. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-4000-R					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2375	Pixma iP5200R	Canon Pixma iP5200R Ink Cartridges &amp; Printer Ink	Canon Pixma iP5200R		19760	TRUE	Tabs	Printer	Canon Pixma iP5200R Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP5200R "	Printer Ink Cartridges for Canon Pixma iP5200R - Original Ink Cartridges for Canon Pixma iP5200R. Compatible Ink Cartridges for Canon Pixma iP5200R. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-5200-R					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2376	Pixma MP130	Canon Pixma MP130 Ink Cartridges &amp; Printer Ink	Canon Pixma MP130		20060	TRUE	Tabs	Printer	Canon Pixma MP130 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP130 "	Printer Ink Cartridges for Canon Pixma MP130 - Original Ink Cartridges for Canon Pixma MP130. Compatible Ink Cartridges for Canon Pixma MP130. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-130					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2377	Pixma MP430	Canon Pixma MP430 Ink Cartridges &amp; Printer Ink	Canon Pixma MP430		20240	TRUE	Tabs	Printer	Canon Pixma MP430 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP430 "	Printer Ink Cartridges for Canon Pixma MP430 - Original Ink Cartridges for Canon Pixma MP430. Compatible Ink Cartridges for Canon Pixma MP430. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP430					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2378	Pixma MP760	Canon Pixma MP760 Ink Cartridges &amp; Printer Ink	Canon Pixma MP760		20490	TRUE	Tabs	Printer	Canon Pixma MP760 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP760 "	Printer Ink Cartridges for Canon Pixma MP760 - Original Ink Cartridges for Canon Pixma MP760. Compatible Ink Cartridges for Canon Pixma MP760. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-760					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2379	Pixma MP780	Canon Pixma MP780 Ink Cartridges &amp; Printer Ink	Canon Pixma MP780		20500	TRUE	Tabs	Printer	Canon Pixma MP780 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP780 "	Printer Ink Cartridges for Canon Pixma MP780 - Original Ink Cartridges for Canon Pixma MP780. Compatible Ink Cartridges for Canon Pixma MP780. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-780					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2403	Pixma iP6310D	Canon Pixma iP6310D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6310D		19830	TRUE	Tabs	Printer	Canon Pixma iP6310D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6310D "	Printer Ink Cartridges for Canon Pixma iP6310D - Original Ink Cartridges for Canon Pixma iP6310D. Compatible Ink Cartridges for Canon Pixma iP6310D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-iP6310D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2781	Pixma MP960	Canon Pixma MP960 Ink Cartridges &amp; Printer Ink	Canon Pixma MP960		20560	TRUE	Tabs	Printer	Canon Pixma MP960 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP960 "	Printer Ink Cartridges for Canon Pixma MP960 - Original Ink Cartridges for Canon Pixma MP960. Compatible Ink Cartridges for Canon Pixma MP960. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP960					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2782	Pixma MP600	Canon Pixma MP600 Ink Cartridges &amp; Printer Ink	Canon Pixma MP600		20420	TRUE	Tabs	Printer	Canon Pixma MP600 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP600 "	Printer Ink Cartridges for Canon Pixma MP600 - Original Ink Cartridges for Canon Pixma MP600. Compatible Ink Cartridges for Canon Pixma MP600. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-600					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2792	Pixma Pro 9000	Canon Pixma Pro 9000 Ink Cartridges &amp; Printer Ink	Canon Pixma Pro 9000		20780	TRUE	Tabs	Printer	Canon Pixma Pro 9000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma Pro 9000 "	Printer Ink Cartridges for Canon Pixma Pro 9000 - Original Ink Cartridges for Canon Pixma Pro 9000. Compatible Ink Cartridges for Canon Pixma Pro 9000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-Pro-9000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2793	Pixma mini260	Canon Pixma mini260 Ink Cartridges &amp; Printer Ink	Canon Pixma mini260		20030	TRUE	Tabs	Printer	Canon Pixma mini260 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma mini260 "	Printer Ink Cartridges for Canon Pixma mini260 - Original Ink Cartridges for Canon Pixma mini260. Compatible Ink Cartridges for Canon Pixma mini260. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-Mini-260					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2908	Pixma iP90v	Canon Pixma iP90v Ink Cartridges &amp; Printer Ink	Canon Pixma iP90v		19380	TRUE	Tabs	Printer	Canon Pixma iP90v Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP90v "	Printer Ink Cartridges for Canon Pixma iP90v - Original Ink Cartridges for Canon Pixma iP90v. Compatible Ink Cartridges for Canon Pixma iP90v. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-90-V					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2918	Pixma iP1800	Canon Pixma iP1800 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1800		19480	TRUE	Tabs	Printer	Canon Pixma iP1800 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1800 "	Printer Ink Cartridges for Canon Pixma iP1800 - Original Ink Cartridges for Canon Pixma iP1800. Compatible Ink Cartridges for Canon Pixma iP1800. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1800					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2919	Pixma iP2500	Canon Pixma iP2500 Ink Cartridges &amp; Printer Ink	Canon Pixma iP2500		19520	TRUE	Tabs	Printer	Canon Pixma iP2500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP2500 "	Printer Ink Cartridges for Canon Pixma iP2500 - Original Ink Cartridges for Canon Pixma iP2500. Compatible Ink Cartridges for Canon Pixma iP2500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-2500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2955	Pixma iP3500	Canon Pixma iP3500 Ink Cartridges &amp; Printer Ink	Canon Pixma iP3500		19590	TRUE	Tabs	Printer	Canon Pixma iP3500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP3500 "	Printer Ink Cartridges for Canon Pixma iP3500 - Original Ink Cartridges for Canon Pixma iP3500. Compatible Ink Cartridges for Canon Pixma iP3500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-3500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2956	Pixma iP4500	Canon Pixma iP4500 Ink Cartridges &amp; Printer Ink	Canon Pixma iP4500		19670	TRUE	Tabs	Printer	Canon Pixma iP4500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP4500 "	Printer Ink Cartridges for Canon Pixma iP4500 - Original Ink Cartridges for Canon Pixma iP4500. Compatible Ink Cartridges for Canon Pixma iP4500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-4500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2957	Pixma MP210	Canon Pixma MP210 Ink Cartridges &amp; Printer Ink	Canon Pixma MP210		20130	TRUE	Tabs	Printer	Canon Pixma MP210 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP210 "	Printer Ink Cartridges for Canon Pixma MP210 - Original Ink Cartridges for Canon Pixma MP210. Compatible Ink Cartridges for Canon Pixma MP210. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-210					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2958	Pixma MP470	Canon Pixma MP470 Ink Cartridges &amp; Printer Ink	Canon Pixma MP470		20280	TRUE	Tabs	Printer	Canon Pixma MP470 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP470 "	Printer Ink Cartridges for Canon Pixma MP470 - Original Ink Cartridges for Canon Pixma MP470. Compatible Ink Cartridges for Canon Pixma MP470. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP470					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2959	Pixma MP520	Canon Pixma MP520 Ink Cartridges &amp; Printer Ink	Canon Pixma MP520		20360	TRUE	Tabs	Printer	Canon Pixma MP520 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP520 "	Printer Ink Cartridges for Canon Pixma MP520 - Original Ink Cartridges for Canon Pixma MP520. Compatible Ink Cartridges for Canon Pixma MP520. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-520					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2960	Pixma MP610	Canon Pixma MP610 Ink Cartridges &amp; Printer Ink	Canon Pixma MP610		20440	TRUE	Tabs	Printer	Canon Pixma MP610 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP610 "	Printer Ink Cartridges for Canon Pixma MP610 - Original Ink Cartridges for Canon Pixma MP610. Compatible Ink Cartridges for Canon Pixma MP610. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-610					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2961	Pixma MP970	Canon Pixma MP970 Ink Cartridges &amp; Printer Ink	Canon Pixma MP970		20570	TRUE	Tabs	Printer	Canon Pixma MP970 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP970 "	Printer Ink Cartridges for Canon Pixma MP970 - Original Ink Cartridges for Canon Pixma MP970. Compatible Ink Cartridges for Canon Pixma MP970. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-970					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2985	Pixma MX700	Canon Pixma MX700 Ink Cartridges &amp; Printer Ink	Canon Pixma MX700		20720	TRUE	Tabs	Printer	Canon Pixma MX700 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX700 "	Printer Ink Cartridges for Canon Pixma MX700 - Original Ink Cartridges for Canon Pixma MX700. Compatible Ink Cartridges for Canon Pixma MX700. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-700					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2986	Pixma MP600R	Canon Pixma MP600R Ink Cartridges &amp; Printer Ink	Canon Pixma MP600R		20430	TRUE	Tabs	Printer	Canon Pixma MP600R Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP600R "	Printer Ink Cartridges for Canon Pixma MP600R - Original Ink Cartridges for Canon Pixma MP600R. Compatible Ink Cartridges for Canon Pixma MP600R. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-600-R					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2987	Pixma MP220	Canon Pixma MP220 Ink Cartridges &amp; Printer Ink	Canon Pixma MP220		20140	TRUE	Tabs	Printer	Canon Pixma MP220 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP220 "	Printer Ink Cartridges for Canon Pixma MP220 - Original Ink Cartridges for Canon Pixma MP220. Compatible Ink Cartridges for Canon Pixma MP220. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-220					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2999	Pixma MX300	Canon Pixma MX300 Ink Cartridges &amp; Printer Ink	Canon Pixma MX300		20600	TRUE	Tabs	Printer	Canon Pixma MX300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX300 "	Printer Ink Cartridges for Canon Pixma MX300 - Original Ink Cartridges for Canon Pixma MX300. Compatible Ink Cartridges for Canon Pixma MX300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-300					Canon > Pixma
P_TEST_2014_06_03_18_01_01	3000	Pixma MX310	Canon Pixma MX310 Ink Cartridges &amp; Printer Ink	Canon Pixma MX310		20610	TRUE	Tabs	Printer	Canon Pixma MX310 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX310 "	Printer Ink Cartridges for Canon Pixma MX310 - Original Ink Cartridges for Canon Pixma MX310. Compatible Ink Cartridges for Canon Pixma MX310. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-310					Canon > Pixma
P_TEST_2014_06_03_18_01_01	3018	Pixma Pro 9500	Canon Pixma Pro 9500 Ink Cartridges &amp; Printer Ink	Canon Pixma Pro 9500		20800	TRUE	Tabs	Printer	Canon Pixma Pro 9500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma Pro 9500 "	Printer Ink Cartridges for Canon Pixma Pro 9500 - Original Ink Cartridges for Canon Pixma Pro 9500. Compatible Ink Cartridges for Canon Pixma Pro 9500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-Pro-9500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	322	Pixma iP1000	Canon Pixma iP1000 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1000		19420	TRUE	Tabs	Printer	Canon Pixma iP1000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1000 "	Printer Ink Cartridges for Canon Pixma iP1000 - Original Ink Cartridges for Canon Pixma iP1000. Compatible Ink Cartridges for Canon Pixma iP1000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	323	Pixma iP1500	Canon Pixma iP1500 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1500		19450	TRUE	Tabs	Printer	Canon Pixma iP1500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1500 "	Printer Ink Cartridges for Canon Pixma iP1500 - Original Ink Cartridges for Canon Pixma iP1500. Compatible Ink Cartridges for Canon Pixma iP1500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	324	Pixma iP3000	Canon Pixma iP3000 Ink Cartridges &amp; Printer Ink	Canon Pixma iP3000		19560	TRUE	Tabs	Printer	Canon Pixma iP3000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP3000 "	Printer Ink Cartridges for Canon Pixma iP3000 - Original Ink Cartridges for Canon Pixma iP3000. Compatible Ink Cartridges for Canon Pixma iP3000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-3000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	325	Pixma iP4000	Canon Pixma iP4000 Ink Cartridges &amp; Printer Ink	Canon Pixma iP4000		19610	TRUE	Tabs	Printer	Canon Pixma iP4000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP4000 "	Printer Ink Cartridges for Canon Pixma iP4000 - Original Ink Cartridges for Canon Pixma iP4000. Compatible Ink Cartridges for Canon Pixma iP4000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-4000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	326	Pixma MP110	Canon Pixma MP110 Ink Cartridges &amp; Printer Ink	Canon Pixma MP110		20050	TRUE	Tabs	Printer	Canon Pixma MP110 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP110 "	Printer Ink Cartridges for Canon Pixma MP110 - Original Ink Cartridges for Canon Pixma MP110. Compatible Ink Cartridges for Canon Pixma MP110. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-110					Canon > Pixma
P_TEST_2014_06_03_18_01_01	327	Pixma MP750	Canon Pixma MP750 Ink Cartridges &amp; Printer Ink	Canon Pixma MP750		20480	TRUE	Tabs	Printer	Canon Pixma MP750 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP750 "	Printer Ink Cartridges for Canon Pixma MP750 - Original Ink Cartridges for Canon Pixma MP750. Compatible Ink Cartridges for Canon Pixma MP750. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-750					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4231	Pixma iP1900	Canon Pixma iP1900 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1900		19490	TRUE	Tabs	Printer	Canon Pixma iP1900 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1900 "	Printer Ink Cartridges for Canon Pixma iP1900 - Original Ink Cartridges for Canon Pixma iP1900. Compatible Ink Cartridges for Canon Pixma iP1900. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1900					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4232	Pixma iP2600	Canon Pixma iP2600 Ink Cartridges &amp; Printer Ink	Canon Pixma iP2600		19530	TRUE	Tabs	Printer	Canon Pixma iP2600 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP2600 "	Printer Ink Cartridges for Canon Pixma iP2600 - Original Ink Cartridges for Canon Pixma iP2600. Compatible Ink Cartridges for Canon Pixma iP2600. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-2600					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4233	Pixma MP140	Canon Pixma MP140 Ink Cartridges &amp; Printer Ink	Canon Pixma MP140		20070	TRUE	Tabs	Printer	Canon Pixma MP140 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP140 "	Printer Ink Cartridges for Canon Pixma MP140 - Original Ink Cartridges for Canon Pixma MP140. Compatible Ink Cartridges for Canon Pixma MP140. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-140					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4234	Pixma MP370	Canon Pixma MP370 Ink Cartridges &amp; Printer Ink	Canon Pixma MP370		20220	TRUE	Tabs	Printer	Canon Pixma MP370 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP370 "	Printer Ink Cartridges for Canon Pixma MP370 - Original Ink Cartridges for Canon Pixma MP370. Compatible Ink Cartridges for Canon Pixma MP370. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP370					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4236	Pixma MX7600	Canon Pixma MX7600 Ink Cartridges &amp; Printer Ink	Canon Pixma MX7600		20770	TRUE	Tabs	Printer	Canon Pixma MX7600 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX7600 "	Printer Ink Cartridges for Canon Pixma MX7600 - Original Ink Cartridges for Canon Pixma MX7600. Compatible Ink Cartridges for Canon Pixma MX7600. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-7600					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4237	Pixma MX850	Canon Pixma MX850 Ink Cartridges &amp; Printer Ink	Canon Pixma MX850		20730	TRUE	Tabs	Printer	Canon Pixma MX850 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX850 "	Printer Ink Cartridges for Canon Pixma MX850 - Original Ink Cartridges for Canon Pixma MX850. Compatible Ink Cartridges for Canon Pixma MX850. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-850					Canon > Pixma
P_TEST_2014_06_03_18_01_01	4449	Pixma MP630	Canon Pixma MP630 Ink Cartridges &amp; Printer Ink	Canon Pixma MP630		20460	TRUE	Tabs	Printer	Canon Pixma MP630 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP630 "	Printer Ink Cartridges for Canon Pixma MP630 - Original Ink Cartridges for Canon Pixma MP630. Compatible Ink Cartridges for Canon Pixma MP630. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-630					Canon > Pixma
